reviewText,summary,unixReviewTime,helpful,unhelpful,rating,label
"I'm not a fan of scary, horror-filled books, but this one, filled with humor and wit and action, may make me change my mind.  It certainly made me a fan of the author (I just bought his other book).One thing I admire most of all:  this story was clearly a novella-sized idea, and the author did not try to pad it out into a 300-page novel, as so many authors do, thereby producing a bloated whale.  He let it run the length it should be, and the result is a very nice, tight, ingenious story.None of the characters is a stereotype; not one scene is over-the-top hystrionics.  Good solid, vivid writing.  I loved it.P.S.  I found three errors.  ""Reigns"" for ""reins""; ""Jefrey and I"" when it should have been ""Jefrey and me"" (location 825): and it's spelled ""lightning"", not ""lightening"".  Dear author:  please fix.",Not as Described--But Much Better,1337126400,0,0,4,1
This book started a little slow. I just wished it did not have to end.I wanted to know what happened to the cousin and the two guards.,I want a man like that!,1354579200,0,0,4,1
"I enjoyed this short story, it was quick and effortless to read.  Would have been nice to have more details filled in - both for plot and characters - but it probably wouldn't have fit in with the author's direction or purpose.  Unfortunately, this wasn't enough to convince me to pick up any of the author's longer stories.So 4 stars for being a decent enough short story on its own.",Unique twist on the collapse of society,1343865600,0,0,4,1
"I liked it.  Sure at times it lost believability, sure at times it launched into nerd speak for far too long but it is a fun tale especially if you are a nerd or nerd wannabe.",This one surprised me!,1354060800,0,0,4,1
"Zsadist is one of my favorite brothers----oh, who am I kidding, they are all my favorite because JR Ward is the BEST---so I was really excited to see that we get a continuation of his story in this novella.I was disappointed to see that it was only 96 pages, but as usual, JR Ward made every word count and it was an emotional, heartfelt 96 pages.  I think I teared up three times, and my husband kept asking me what was wrong.I'm no fan of short stories or novellas but I loved Father Mine.  I think it is the best novella I've ever read.Just One Gripe:It was just too short!The Best Thing About This Book:I liked seeing someone working through their problems in therapy.  I liked that the problems weren't magically solved by love.",Ever word counted---a great addition to the series,1374019200,1,1,5,1
Oh my this was a great short.  Loved both these characters. The end of the world comes and goes and then people start getting a call to the wild?  Interesting for sure.  I can see this becoming and addicting read.  Recommended you read this and then move on to the rest.,After the end of days,1341964800,0,0,5,1
"If you haven't read any of Andre Norton's works, this is a great anthology with a small price.  I'm starting to hate my kindle, I don't have time to read my hardcover books because the electronic medium is so easy and portable.",Great introduction to Andre Norton,1353369600,0,0,5,1
"The heroine is amazing and I'd love to know how much of her character is based on truth.  The hero could never seem to say the right thing...... this author must be married to an engineer or have a brother or someone close to her who is an engineer. Well written story with well plotted conflict and satisfying resolution. Story primarily takes place in London and at a country estate in Devon and features supportive family members, friends and business associates. I will definitely read more from this author.",If Dilbert were the hero of a romance novel......,1381881600,3,3,4,1
This book explains the basics of digital photography in terms I could easily understand. The accompanying photos helped to explain the concept. Nice work. Looking forward to the next book.,Easiest Digital Photography book I've read,1357344000,0,0,5,1
"Simple, easy to fit the Kindle into and holds it securely. Really looks like a book. I love the elastic to hold it together, but it does nearly double the weight you're holding. I even tuck a screen cleaning cloth between the Kindle and cover and it stays put.",Kindle DX Leather Cover,1315440000,1,1,5,1
